date,label,GDP,GDP_diff,UNRATE,CPI,CPI_diff,INDPRO,INDPRO_diff,DFF,DFF_diff,DGS10,DGS10_diff,DGS2,DGS2_diff,T10Y2Y,VIX,DTB3,DTB3_diff,NEWS_SENTIMENT,GDP_missing,GDP_diff_missing,UNRATE_missing,CPI_missing,CPI_diff_missing,INDPRO_missing,INDPRO_diff_missing,DFF_missing,DFF_diff_missing,DGS10_missing,DGS10_diff_missing,DGS2_missing,DGS2_diff_missing,T10Y2Y_missing,VIX_missing,DTB3_missing,DTB3_diff_missing,NEWS_SENTIMENT_missing
2013-10-01,0,17192.019,238.1810000000005,6.933333333333334,234.1626666666667,0.862666666666712,100.3051,0.6728666666666641,0.0855434782608695,0.0003260869565217,2.7441935483870967,0.0376310483870967,0.327258064516129,-0.0386794354838709,2.416935483870968,14.2328125,0.0601612903225806,0.0279737903225806,-0.0711709025300755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,0,17197.738,5.71900000000096,6.666666666666667,235.621,1.4583333333333144,100.9903,0.6851999999999947,0.0722222222222222,-0.0133212560386473,2.7654098360655737,0.0212162876784769,0.3747540983606557,0.0474960338445266,2.3906557377049182,14.828852459016392,0.0493442622950819,-0.0108170280274986,0.1002003808402352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,0,17518.508,320.77000000000044,6.2,236.87233333333333,1.2513333333333208,102.37046666666669,1.380166666666682,0.0909890109890109,0.0187667887667887,2.620952380952381,-0.1444574551131925,0.4195238095238095,0.0447697111631538,2.2014285714285715,12.738253968253968,0.033015873015873,-0.0163283892792089,0.0555990397978758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,0,17804.228,285.7199999999975,6.066666666666666,237.47833333333332,0.6059999999999945,102.93203333333334,0.5615666666666641,0.0891304347826087,-0.0018585762064022,2.49953125,-0.1214211309523811,0.515,0.0954761904761904,1.98453125,13.07265625,0.02640625,-0.006609623015873,0.0534065214027498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,0,17912.079,107.8510000000024,5.7,236.88833333333332,-0.5900000000000034,103.4978,0.5657666666666614,0.1013043478260869,0.0121739130434782,2.275967741935484,-0.2235635080645157,0.5366129032258065,0.0216129032258064,1.7393548387096776,16.07234375,0.0225806451612903,-0.0038256048387096,0.1386342437117887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,0,18063.529,151.4499999999971,5.533333333333334,235.355,-1.533333333333303,102.33846666666666,-1.1593333333333362,0.1128888888888888,0.0115845410628019,1.9688524590163936,-0.3071152829190908,0.6045901639344262,0.0679772607086197,1.3642622950819672,16.564754098360655,0.0245901639344262,0.0020095187731359,0.1686206824249691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,0,18279.784,216.25500000000105,5.433333333333334,236.96,1.6049999999999898,100.9316,-1.4068666666666587,0.1256043956043956,0.0127155067155067,2.164375,0.1955225409836067,0.61265625,0.0080660860655737,1.55171875,13.740158730158733,0.01828125,-0.0063089139344262,0.1115097144393475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,0,18401.626,121.84200000000055,5.1000000000000005,237.855,0.8949999999999818,101.00473333333332,0.073133333333331,0.1347826086956521,0.0091782130912565,2.223125,0.0587499999999998,0.6925,0.0798437499999999,1.530625,19.30734375,0.04203125,0.02375,0.0475440455433588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,0,18435.137,33.5109999999986,5.033333333333333,237.837,-0.0180000000000006,99.613,-1.3917333333333346,0.1610869565217391,0.0263043478260869,2.190483870967742,-0.0326411290322581,0.8382258064516129,0.1457258064516129,1.352258064516129,17.03328125,0.1241935483870967,0.0821622983870967,0.0854178079462144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,0,18525.933,90.7960000000021,4.8999999999999995,237.68933333333337,-0.1476666666666517,98.9716,-0.6413999999999902,0.3597802197802198,0.1986932632584806,1.9142622950819672,-0.2762215758857747,0.8362295081967213,-0.0019962982548916,1.078032786885246,20.48622950819672,0.2880327868852459,0.1638392384981491,0.0024375766411789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,0,18711.702,185.76900000000023,4.933333333333334,239.59033333333332,1.900999999999982,98.64793333333334,-0.3236666666666679,0.3693406593406593,0.0095604395604395,1.75015625,-0.1641060450819671,0.77125,-0.0649795081967212,0.97890625,15.6759375,0.2575,-0.0305327868852459,0.022330752912919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,0,18892.639,180.93699999999808,4.8999999999999995,240.60733333333337,1.0170000000000243,98.86496666666666,0.2170333333333189,0.394891304347826,0.0255506450071666,1.564375,-0.18578125,0.728125,-0.0431249999999999,0.83625,13.23390625,0.295625,0.038125,0.0767625692685175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,0,19089.379,196.7400000000016,4.766666666666667,242.13466666666667,1.5273333333333312,98.71053333333332,-0.1544333333333298,0.4481521739130434,0.0532608695652174,2.138688524590164,0.5743135245901638,1.0095081967213115,0.2813831967213115,1.1291803278688524,14.097936507936508,0.4272131147540983,0.1315881147540983,0.1888110469216885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,0,19280.084,190.7049999999981,4.566666666666666,243.83866666666663,1.7039999999999793,98.71313333333336,0.0026000000000152,0.698888888888889,0.2507367149758455,2.4466129032258066,0.3079243786356427,1.2443548387096774,0.2348466419883659,1.202258064516129,11.691935483870967,0.5982258064516129,0.1710126916975146,0.2940447025828891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,0,19438.643,158.5590000000011,4.366666666666667,244.12,0.2813333333333503,100.1701,1.4569666666666592,0.9473626373626376,0.2484737484737484,2.260952380952381,-0.1856605222734257,1.2976190476190477,0.0532642089093702,0.9633333333333334,11.426349206349206,0.8944444444444445,0.2962186379928315,0.169126665690443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,0,19692.595,253.9520000000011,4.333333333333333,245.287,1.1670000000000016,99.8649,-0.3052000000000134,1.1536956521739128,0.2063330148112753,2.2414285714285715,-0.0195238095238092,1.3626984126984127,0.065079365079365,0.8787301587301587,10.944285714285714,1.035873015873016,0.1414285714285715,0.0916014156790207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,0,20037.088,344.4929999999986,4.166666666666667,247.23833333333337,1.9513333333333376,101.25183333333332,1.3869333333333316,1.2046739130434785,0.0509782608695654,2.371451612903226,0.1300230414746543,1.6943548387096774,0.3316564260112646,0.6770967741935483,10.307936507936509,1.2069354838709676,0.1710624679979515,0.2262312692954488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,0,20328.553,291.46500000000015,4.033333333333333,249.3216666666667,2.083333333333343,101.79256666666669,0.5407333333333497,1.4469999999999998,0.2423260869565215,2.7585245901639346,0.3870729772607086,2.1604918032786884,0.466136964569011,0.5980327868852459,17.354754098360658,1.5590163934426229,0.3520809095716553,0.1812455139226383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,0,20580.912,252.3590000000004,3.9333333333333336,250.679,1.3573333333333153,102.97776666666664,1.1851999999999805,1.736923076923077,0.2899230769230771,2.920625,0.1621004098360652,2.47703125,0.3165394467213116,0.44359375,15.3375,1.840625,0.2816086065573771,-0.0012221280464603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,0,20798.73,217.8179999999993,3.766666666666667,251.68633333333332,1.007333333333321,103.83256666666666,0.8548000000000116,1.9261956521739132,0.1892725752508361,2.9238095238095236,0.0031845238095238,2.6658730158730157,0.1888417658730157,0.2579365079365079,12.856825396825396,2.0361904761904763,0.1955654761904763,-0.0475214779104906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,0,20917.867,119.1369999999988,3.8333333333333335,252.711,1.0246666666666897,104.0491,0.2165333333333308,2.220108695652174,0.2939130434782606,3.0411475409836064,0.1173380171740827,2.8027868852459017,0.1369138693728859,0.2383606557377049,21.053650793650796,2.3108196721311476,0.2746291959406712,0.0363985745096452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-01,0,21111.6,193.73300000000015,3.8666666666666663,253.38566666666665,0.6746666666666385,103.0383,-1.010799999999989,2.401777777777778,0.1816690821256039,2.652950819672131,-0.3881967213114752,2.485081967213115,-0.3177049180327866,0.1678688524590164,16.47,2.388360655737705,0.0775409836065574,0.0038904221624963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,0,21397.938,286.33799999999974,3.6333333333333337,255.24733333333333,1.8616666666666788,102.36783333333334,-0.6704666666666697,2.397362637362637,-0.0044151404151406,2.338888888888889,-0.3140619307832422,2.127936507936508,-0.357145459276607,0.2109523809523809,15.183015873015872,2.3049206349206353,-0.0834400208170698,0.0057749335416132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,0,21717.171,319.2330000000002,3.6,256.08933333333334,0.842000000000013,102.2905,-0.0773333333333425,2.1921739130434785,-0.2051887243191585,1.79796875,-0.5409201388888891,1.6859375,-0.4419990079365079,0.11203125,15.96015625,1.98359375,-0.3213268849206352,-0.1611496315378209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
